,_id,category,coords,founded_year,latitude,longitude,name,number_of_employees,tamaño_empresa,total_money_raised
0,5cd962d86517e94a863b9fd8,mobile,"{'type': 'Point', 'coordinates': [-122.0937686, 37.4186097]}",2006,37.4186097,-122.0937686,Jibe Mobile,10,startup,9100000.0
1,5cd962d86517e94a863ba709,medical,"{'type': 'Point', 'coordinates': [-122.0933053, 37.4202074]}",2009,37.4202074,-122.0933053,drchrono,50,small,4130000.0
2,5cd962d86517e94a863ba606,network_hosting,"{'type': 'Point', 'coordinates': [-122.0884286, 37.4189073]}",2009,37.4189073,-122.0884286,Gridstore,31,small,25000000.0
3,5cd962d86517e94a863b9f76,web,"{'type': 'Point', 'coordinates': [-122.087471, 37.419041]}",2007,37.419041,-122.087471,Crowd Science,25,small,2000000.0
4,5cd962d86517e94a863ba320,enterprise,"{'type': 'Point', 'coordinates': [-122.087417, 37.418616]}",2006,37.418616,-122.087417,SOASTA,100,small,63600000.0
5,5cd962d86517e94a863b9e00,social,"{'type': 'Point', 'coordinates': [-122.0872274, 37.4203945]}",2007,37.4203945,-122.0872274,ShareThis,80,small,82900000.0
6,5cd962d86517e94a863b9c8b,mobile,"{'type': 'Point', 'coordinates': [-122.0899512, 37.4233896]}",2005,37.4233896,-122.0899512,Jajah,110,medium,33000000.0
7,5cd962d86517e94a863b9fcb,enterprise,"{'type': 'Point', 'coordinates': [-122.089951, 37.42339]}",2006,37.42339,-122.089951,ZapTXT,3,startup,
8,5cd962d86517e94a863ba66b,network_hosting,"{'type': 'Point', 'coordinates': [-122.086989, 37.41364]}",2007,37.41364,-122.086989,NetHooks,4,startup,100000.0
9,5cd962d86517e94a863ba021,mobile,"{'type': 'Point', 'coordinates': [-122.100333, 37.429674]}",2007,37.429674,-122.100333,Arsenal Interactive,11,small,
10,5cd962d86517e94a863b9dbf,web,"{'type': 'Point', 'coordinates': [-122.075413, 37.419156]}",2006,37.419156,-122.075413,Zilpy,3,startup,
11,5cd962d86517e94a863b9cf8,web,"{'type': 'Point', 'coordinates': [-122.104099, 37.401355]}",2007,37.401355,-122.104099,SueEasy,6,startup,135000.0
12,5cd962d86517e94a863b9e03,enterprise,"{'type': 'Point', 'coordinates': [-122.0879281, 37.3973787]}",2006,37.3973787,-122.0879281,Wrike,50,small,11000000.0
13,5cd962d86517e94a863ba373,mobile,"{'type': 'Point', 'coordinates': [-122.073003, 37.400465]}",2008,37.400465,-122.073003,Fuzzyshot,3,startup,
14,5cd962d86517e94a863ba575,ecommerce,"{'type': 'Point', 'coordinates': [-122.073003, 37.400465]}",2006,37.400465,-122.073003,Plastic Jungle,22,small,23400000.0
15,5cd962d86517e94a863ba6bf,web,"{'type': 'Point', 'coordinates': [-122.073003, 37.400465]}",2009,37.400465,-122.073003,psychiatryRounds,10,startup,
16,5cd962d86517e94a863b9cba,web,"{'type': 'Point', 'coordinates': [-122.073003, 37.400465]}",2007,37.400465,-122.073003,Buxfer,4,startup,315000.0
17,5cd962d86517e94a863b9f16,enterprise,"{'type': 'Point', 'coordinates': [-122.073003, 37.400465]}",2008,37.400465,-122.073003,Increo Solutions,5,startup,500000.0
18,5cd962d86517e94a863b9f27,software,"{'type': 'Point', 'coordinates': [-122.073003, 37.400465]}",2007,37.400465,-122.073003,Olark,14,small,
19,5cd962d86517e94a863b9d45,web,"{'type': 'Point', 'coordinates': [-122.117418, 37.402802]}",2007,37.402802,-122.117418,TravelMuse,11,small,5600000.0
20,5cd962d86517e94a863ba684,security,"{'type': 'Point', 'coordinates': [-122.099454, 37.393836]}",2008,37.393836,-122.099454,HyTrust,55,small,34500000.0
21,5cd962d86517e94a863b9d5e,web,"{'type': 'Point', 'coordinates': [-122.079114, 37.392962]}",2007,37.392962,-122.079114,Mill River Labs,5,startup,900000.0
22,5cd962d86517e94a863ba7e5,finance,"{'type': 'Point', 'coordinates': [-122.078727, 37.392392]}",2006,37.392392,-122.078727,Mint.com,31,small,31800000.0
23,5cd962d86517e94a863ba186,ecommerce,"{'type': 'Point', 'coordinates': [-122.0786234, 37.3923684]}",2006,37.3923684,-122.0786234,Altos Research,5,startup,
24,5cd962d86517e94a863ba23f,ecommerce,"{'type': 'Point', 'coordinates': [-122.0786234, 37.3923684]}",2006,37.3923684,-122.0786234,Altos Research,5,startup,
25,5cd962d86517e94a863b9e01,web,"{'type': 'Point', 'coordinates': [-122.077597, 37.391727]}",2006,37.391727,-122.077597,Krillion,10,startup,9650000.0
26,5cd962d86517e94a863ba59f,web,"{'type': 'Point', 'coordinates': [-122.08316, 37.388077]}",2006,37.388077,-122.08316,YOUnite,2,startup,1300000.0
27,5cd962d86517e94a863b9d0a,advertising,"{'type': 'Point', 'coordinates': [-122.08276, 37.388095]}",2006,37.388095,-122.08276,TrialPay,100,small,55800000.0
28,5cd962d86517e94a863b9d39,mobile,"{'type': 'Point', 'coordinates': [-122.084171, 37.386665]}",2005,37.386665,-122.084171,Ribbit,28,small,11000000.0
29,5cd962d86517e94a863b9cff,web,"{'type': 'Point', 'coordinates': [-122.083487, 37.386175]}",2007,37.386175,-122.083487,Polyvore,73,small,22100000.0
30,5cd962d86517e94a863b9ebf,enterprise,"{'type': 'Point', 'coordinates': [-122.0826, 37.3862]}",2007,37.3862,-122.0826,Presdo,5,startup,35000.0
31,5cd962d86517e94a863ba649,enterprise,"{'type': 'Point', 'coordinates': [-122.0595623, 37.3973018]}",2006,37.3973018,-122.0595623,Axcient,150,medium,64200000.0
32,5cd962d86517e94a863b9f44,network_hosting,"{'type': 'Point', 'coordinates': [-122.087712, 37.384756]}",2007,37.384756,-122.087712,Zecter,8,startup,2520000.0
33,5cd962d86517e94a863b9d7f,search,"{'type': 'Point', 'coordinates': [-122.117133, 37.451255]}",2007,37.451255,-122.117133,Paglo,9,startup,
34,5cd962d86517e94a863ba49d,web,"{'type': 'Point', 'coordinates': [-122.072998, 37.384297]}",2008,37.384297,-122.072998,CureTogether,3,startup,
35,5cd962d86517e94a863ba538,network_hosting,"{'type': 'Point', 'coordinates': [-122.1425934, 37.4145294]}",2008,37.4145294,-122.1425934,HotPrints,7,startup,
36,5cd962d86517e94a863b9ca2,network_hosting,"{'type': 'Point', 'coordinates': [-122.143701, 37.425801]}",2005,37.425801,-122.143701,Box,950,medium,409000000.0
37,5cd962d86517e94a863ba423,analytics,"{'type': 'Point', 'coordinates': [-122.143368, 37.4280877]}",2008,37.4280877,-122.143368,Silver Tail Systems,90,small,22100000.0
38,5cd962d86517e94a863b9cd5,mobile,"{'type': 'Point', 'coordinates': [-122.143915, 37.42746]}",2005,37.42746,-122.143915,SayNow,20,small,7500000.0
39,5cd962d86517e94a863ba1be,mobile,"{'type': 'Point', 'coordinates': [-122.145153, 37.424614]}",2010,37.424614,-122.145153,vufind,7,startup,930000.0
40,5cd962d86517e94a863ba103,mobile,"{'type': 'Point', 'coordinates': [-122.145153, 37.424614]}",2010,37.424614,-122.145153,vufind,7,startup,930000.0
41,5cd962d86517e94a863b9cca,web,"{'type': 'Point', 'coordinates': [-122.145783, 37.427235]}",2005,37.427235,-122.145783,Doostang,10,startup,5750000.0
42,5cd962d86517e94a863ba3ab,advertising,"{'type': 'Point', 'coordinates': [-122.1151274, 37.3792486]}",2008,37.3792486,-122.1151274,Fanminder,11,small,1000000.0
43,5cd962d86517e94a863ba517,web,"{'type': 'Point', 'coordinates': [-122.1235054, 37.4561297]}",2008,37.4561297,-122.1235054,trekaroo,4,startup,
44,5cd962d86517e94a863ba6ab,network_hosting,"{'type': 'Point', 'coordinates': [-122.050179, 37.389615]}",2006,37.389615,-122.050179,Gear6,20,small,20000000.0
45,5cd962d86517e94a863ba64a,finance,"{'type': 'Point', 'coordinates': [-73.9983139, 40.720391]}",2008,40.720391,-73.9983139,Kapitall,15,small,7300000.0
46,5cd962d86517e94a863b9dea,web,"{'type': 'Point', 'coordinates': [-74.00118, 40.718871]}",2007,40.718871,-74.00118,Thrive,15,small,
47,5cd962d86517e94a863ba271,public_relations,"{'type': 'Point', 'coordinates': [-73.9973, 40.722118]}",2007,40.722118,-73.9973,GroundRez,20,small,
48,5cd962d86517e94a863ba5c3,other,"{'type': 'Point', 'coordinates': [-73.9964376, 40.723714]}",2007,40.723714,-73.9964376,Undercurrent,18,small,
49,5cd962d86517e94a863b9e35,enterprise,"{'type': 'Point', 'coordinates': [-73.997026, 40.724421]}",2007,40.724421,-73.997026,Trendrr,20,small,
50,5cd962d86517e94a863ba5eb,news,"{'type': 'Point', 'coordinates': [-73.996876, 40.724604]}",2008,40.724604,-73.996876,Patch,19,small,
51,5cd962d86517e94a863ba38d,games_video,"{'type': 'Point', 'coordinates': [-74.005398, 40.7166822]}",2007,40.7166822,-74.005398,Pilotlite,5,startup,
52,5cd962d86517e94a863b9d8e,web,"{'type': 'Point', 'coordinates': [-73.998208, 40.725568]}",2006,40.725568,-73.998208,GroundReport,6,startup,
53,5cd962d86517e94a863ba5d8,other,"{'type': 'Point', 'coordinates': [-74.005897, 40.715145]}",2006,40.715145,-74.005897,Solidea,50,small,
54,5cd962d86517e94a863b9c8c,games_video,"{'type': 'Point', 'coordinates': [-73.995625, 40.726155]}",2007,40.726155,-73.995625,Livestream,120,medium,14700000.0
55,5cd962d86517e94a863ba25d,network_hosting,"{'type': 'Point', 'coordinates': [-73.991122, 40.724416]}",2007,40.724416,-73.991122,Gravityspot,1,startup,
56,5cd962d86517e94a863b9f7f,web,"{'type': 'Point', 'coordinates': [-74.007072, 40.714521]}",2008,40.714521,-74.007072,Strateer,2,startup,
57,5cd962d86517e94a863ba5f5,advertising,"{'type': 'Point', 'coordinates': [-73.994797, 40.727216]}",2009,40.727216,-73.994797,Simulmedia,35,small,57300000.0
58,5cd962d86517e94a863ba616,ecommerce,"{'type': 'Point', 'coordinates': [-74.008767, 40.723351]}",2008,40.723351,-74.008767,Proper Cloth,1,startup,100000.0
59,5cd962d86517e94a863ba830,software,"{'type': 'Point', 'coordinates': [-74.006023, 40.72616]}",2007,40.72616,-74.006023,ALOT,50,small,
60,5cd962d86517e94a863b9ee3,public_relations,"{'type': 'Point', 'coordinates': [-74.002808, 40.729286]}",2007,40.729286,-74.002808,onebluebrick,3,startup,
61,5cd962d86517e94a863b9f7a,web,"{'type': 'Point', 'coordinates': [-73.991924, 40.728623]}",2007,40.728623,-73.991924,TickerHound,3,startup,
62,5cd962d86517e94a863ba6da,web,"{'type': 'Point', 'coordinates': [-73.9893359, 40.7277434]}",2008,40.7277434,-73.9893359,TrialX,5,startup,
63,5cd962d86517e94a863ba794,ecommerce,"{'type': 'Point', 'coordinates': [-73.989324, 40.72874]}",2009,40.72874,-73.989324,Covet Shop,2,startup,
64,5cd962d86517e94a863ba31d,web,"{'type': 'Point', 'coordinates': [-74.001724, 40.707268]}",2008,40.707268,-74.001724,Cookstr,10,startup,
65,5cd962d86517e94a863b9f37,education,"{'type': 'Point', 'coordinates': [-74.0078134, 40.7310476]}",2008,40.7310476,-74.0078134,Knewton,145,medium,105000000.0
66,5cd962d86517e94a863b9d6e,web,"{'type': 'Point', 'coordinates': [-74.007413, 40.707253]}",2007,40.707253,-74.007413,Metromole,3,startup,
67,5cd962d86517e94a863ba5b7,games_video,"{'type': 'Point', 'coordinates': [-73.9867361, 40.7297485]}",2008,40.7297485,-73.9867361,SwitchGames,3,startup,
68,5cd962d86517e94a863b9fd2,advertising,"{'type': 'Point', 'coordinates': [-73.9884, 40.731392]}",2007,40.731392,-73.9884,ListensToYou,3,startup,
69,5cd962d86517e94a863ba05b,games_video,"{'type': 'Point', 'coordinates': [-73.980587, 40.724289]}",2008,40.724289,-73.980587,GigMaven,8,startup,
70,5cd962d86517e94a863b9fa1,web,"{'type': 'Point', 'coordinates': [-73.9932793, 40.733276]}",2006,40.733276,-73.9932793,Ziki,8,startup,
71,5cd962d86517e94a863ba758,security,"{'type': 'Point', 'coordinates': [-74.011114, 40.707954]}",2009,40.707954,-74.011114,Vaultive,25,small,11000000.0
72,5cd962d86517e94a863ba595,advertising,"{'type': 'Point', 'coordinates': [-73.991535, 40.733201]}",2007,40.733201,-73.991535,HItviews,12,small,2290000.0
73,5cd962d86517e94a863ba7f1,public_relations,"{'type': 'Point', 'coordinates': [-74.009311, 40.732225]}",2006,40.732225,-74.009311,Taridium VoIP,15,small,
74,5cd962d86517e94a863ba67e,analytics,"{'type': 'Point', 'coordinates': [-73.990967, 40.73343]}",2009,40.73343,-73.990967,Chartbeat,50,small,14500000.0
75,5cd962d86517e94a863ba174,search,"{'type': 'Point', 'coordinates': [-74.01312, 40.708093]}",2007,40.708093,-74.01312,Briteclick,4,startup,
76,5cd962d86517e94a863ba22d,search,"{'type': 'Point', 'coordinates': [-74.01312, 40.708093]}",2007,40.708093,-74.01312,Briteclick,4,startup,
77,5cd962d86517e94a863ba258,mobile,"{'type': 'Point', 'coordinates': [-73.991334, 40.733928]}",2007,40.733928,-73.991334,Buzzd,9,startup,4000000.0
78,5cd962d86517e94a863ba652,software,"{'type': 'Point', 'coordinates': [-74.0136605, 40.7078343]}",2009,40.7078343,-74.0136605,GameChanger Media,20,small,3640000.0
79,5cd962d86517e94a863b9dbc,network_hosting,"{'type': 'Point', 'coordinates': [-74.011827, 40.706527]}",2007,40.706527,-74.011827,FixSor,5,startup,
80,5cd962d86517e94a863ba034,mobile,"{'type': 'Point', 'coordinates': [-74.0082089, 40.704213]}",2006,40.704213,-74.0082089,Airtag,50,small,
81,5cd962d86517e94a863ba68c,web,"{'type': 'Point', 'coordinates': [-73.9906813, 40.7028474]}",2007,40.7028474,-73.9906813,Discount Sports Tickets,3,startup,
82,5cd962d86517e94a863ba33d,other,"{'type': 'Point', 'coordinates': [-74.012822, 40.705439]}",2007,40.705439,-74.012822,Elika Associates,5,startup,
83,5cd962d86517e94a863ba3fe,web,"{'type': 'Point', 'coordinates': [-73.989613, 40.702692]}",2008,40.702692,-73.989613,gliider,5,startup,
84,5cd962d86517e94a863ba1d4,ecommerce,"{'type': 'Point', 'coordinates': [-73.9878525, 40.7032884]}",2006,40.7032884,-73.9878525,Pond5,25,small,500000.0
85,5cd962d86517e94a863ba11b,ecommerce,"{'type': 'Point', 'coordinates': [-73.9878525, 40.7032884]}",2006,40.7032884,-73.9878525,Pond5,25,small,500000.0
86,5cd962d86517e94a863ba54b,games_video,"{'type': 'Point', 'coordinates': [-73.976169, 40.727763]}",2009,40.727763,-73.976169,Music For Busy People,3,startup,
87,5cd962d86517e94a863ba446,enterprise,"{'type': 'Point', 'coordinates': [-74.0138541, 40.7038704]}",2007,40.7038704,-74.0138541,LeadVine,2,startup,
88,5cd962d86517e94a863ba6d6,other,"{'type': 'Point', 'coordinates': [-73.9954473, 40.738495]}",2007,40.738495,-73.9954473,Oyster Digital Media,2,startup,
89,5cd962d86517e94a863b9e42,ecommerce,"{'type': 'Point', 'coordinates': [-73.9954585, 40.7384997]}",2007,40.7384997,-73.9954585,Bonobos,150,medium,74700000.0
90,5cd962d86517e94a863ba09f,web,"{'type': 'Point', 'coordinates': [-74.0058, 40.738137]}",2006,40.738137,-74.0058,StyleCard,10,startup,
91,5cd962d86517e94a863ba2b9,public_relations,"{'type': 'Point', 'coordinates': [-74.008159, 40.738143]}",2008,40.738143,-74.008159,Sailthru,85,small,48000000.0
92,5cd962d86517e94a863b9e48,games_video,"{'type': 'Point', 'coordinates': [-73.9930489, 40.73993]}",2005,40.73993,-73.9930489,Cellufun,30,small,5230000.0
93,5cd962d86517e94a863ba62f,software,"{'type': 'Point', 'coordinates': [-73.987199, 40.738567]}",2007,40.738567,-73.987199,SpaBooker,42,small,14700000.0
94,5cd962d86517e94a863b9cf3,public_relations,"{'type': 'Point', 'coordinates': [-73.993127, 40.740337]}",2006,40.740337,-73.993127,Empressr,35,small,
95,5cd962d86517e94a863ba114,ecommerce,"{'type': 'Point', 'coordinates': [-73.993376, 40.740441]}",2005,40.740441,-73.993376,ShopWiki,25,small,6250000.0
96,5cd962d86517e94a863ba1ce,ecommerce,"{'type': 'Point', 'coordinates': [-73.993376, 40.740441]}",2005,40.740441,-73.993376,ShopWiki,25,small,6250000.0
97,5cd962d86517e94a863ba199,web,"{'type': 'Point', 'coordinates': [-73.990024, 40.739867]}",2008,40.739867,-73.990024,YellowSpaces,1,startup,
98,5cd962d86517e94a863ba0e0,web,"{'type': 'Point', 'coordinates': [-73.990024, 40.739867]}",2008,40.739867,-73.990024,YellowSpaces,1,startup,
99,5cd962d86517e94a863ba67c,social,"{'type': 'Point', 'coordinates': [-74.00721, 40.74034]}",2007,40.74034,-74.00721,betaworks,10,startup,41800000.0
100,5cd962d86517e94a863ba2d8,software,"{'type': 'Point', 'coordinates': [-73.992609, 40.740941]}",2008,40.740941,-73.992609,Buzzr,5,startup,
