,_id,category_code,coord,founded_year,latitude,longitude,name,number_of_employees,raised_amount,raised_currency_code,total_money_raised
179,5cd5942a666d28a915fcdb92,software,"[-73.987871, 40.752539]",2007,40.752539,-73.987871,PEX Card,11.0,3200000.0,USD,5700000.0
180,5cd5942a666d28a915fcd98f,advertising,"[-73.97593, 40.752672]",2007,40.752672,-73.97593,AdoTube,160.0,630000.0,USD,1230000.0
181,5cd5942a666d28a915fcd95d,games_video,"[-73.973072, 40.752516]",2007,40.752516,-73.973072,WeShow,0.0,5000000.0,USD,5000000.0
182,5cd5942a666d28a915fcda3a,web,"[-73.97917, 40.754211]",2006,40.754211,-73.97917,BountyJobs,45.0,3500000.0,USD,29800000.0
183,5cd5942a666d28a915fcdc37,security,"[-74.011114, 40.707954]",2009,40.707954,-74.011114,Vaultive,25.0,1000000.0,USD,11000000.0
184,5cd5942a666d28a915fcda40,games_video,"[-73.988543, 40.754762]",2007,40.754762,-73.988543,My Damn Channel,10.0,3200000.0,USD,8660000.0
185,5cd5942a666d28a915fcd8da,games_video,"[-74.0094471, 40.7464969]",2006,40.7464969,-74.0094471,Joost,0.0,45000000.0,USD,45000000.0
186,5cd5942a666d28a915fcdba4,web,"[-74.0094471, 40.7464969]",2008,40.7464969,-74.0094471,Jobulous,6.0,200000.0,USD,200000.0
187,5cd5942a666d28a915fcd94f,advertising,"[-73.980246, 40.755446]",2006,40.755446,-73.980246,Peer39,50.0,3000000.0,USD,29900000.0
188,5cd5942a666d28a915fcdbf5,software,"[-74.0136605, 40.7078343]",2009,40.7078343,-74.0136605,GameChanger Media,20.0,250000.0,USD,3640000.0
189,5cd5942a666d28a915fcdbd5,web,"[-73.986951, 40.756054]",2008,40.756054,-73.986951,Wee Web,5.0,270000.0,USD,270000.0
190,5cd5942a666d28a915fcdb4f,advertising,"[-73.986951, 40.756054]",2007,40.756054,-73.986951,PlaceVine,3.0,500000.0,USD,500000.0
191,5cd5942a666d28a915fcdc48,games_video,"[-73.986951, 40.756054]",2007,40.756054,-73.986951,GameGround,25.0,2000000.0,USD,11400000.0
192,5cd5942a666d28a915fcdaa7,other,"[-73.986951, 40.756054]",2007,40.756054,-73.986951,artandseek,2.0,50000.0,USD,50000.0
193,5cd5942a666d28a915fcdae6,other,"[-73.986951, 40.756054]",2007,40.756054,-73.986951,artandseek,2.0,50000.0,USD,50000.0
194,5cd5942a666d28a915fcdb69,web,"[-73.986951, 40.756054]",2008,40.756054,-73.986951,People Capital,10.0,2500000.0,USD,2500000.0
195,5cd5942a666d28a915fcda52,advertising,"[-73.986951, 40.756054]",2008,40.756054,-73.986951,Medialets,60.0,4000000.0,USD,28400000.0
196,5cd5942a666d28a915fcdc53,web,"[-73.986951, 40.756054]",2009,40.756054,-73.986951,Udorse,3.0,500000.0,USD,500000.0
197,5cd5942a666d28a915fcdb82,advertising,"[-73.986951, 40.756054]",2008,40.756054,-73.986951,Pictela,20.0,1250000.0,USD,3500000.0
198,5cd5942a666d28a915fcdb02,education,"[-73.9793465, 40.7568493]",2008,40.7568493,-73.9793465,Unigo,9.0,1600000.0,USD,2000000.0
199,5cd5942a666d28a915fcd92f,mobile,"[-73.976348, 40.756799]",2006,40.756799,-73.976348,Worklight,30.0,5100000.0,USD,17600000.0
200,5cd5942a666d28a915fcdb45,advertising,"[-73.9763479, 40.756799]",2007,40.756799,-73.9763479,MediaMath,125.0,10000000.0,USD,26900000.0
201,5cd5942a666d28a915fcd91b,search,"[-73.985506, 40.757929]",2012,40.757929,-73.985506,PeekYou,20.0,1500000.0,USD,1830000.0
202,5cd5942a666d28a915fcd8e7,social,"[-73.985506, 40.757929]",2007,40.757929,-73.985506,MeetMoi,15.0,1500000.0,USD,5580000.0
203,5cd5942a666d28a915fcd9dc,enterprise,"[-73.98459, 40.759243]",2008,40.759243,-73.98459,Salesconx,15.0,1300000.0,USD,1300000.0
204,5cd5942a666d28a915fcda8a,travel,"[-104.9998449, 39.749671]",2010,39.749671,-104.9998449,UsingMiles,15.0,15000.0,USD,3270000.0
205,5cd5942a666d28a915fcdac8,travel,"[-104.9998449, 39.749671]",2010,39.749671,-104.9998449,UsingMiles,15.0,15000.0,USD,3270000.0
206,5cd5942a666d28a915fcd906,social,"[-104.982256, 39.762314]",2007,39.762314,-104.982256,Brightkite,0.0,15000.0,USD,1420000.0
207,5cd5942a666d28a915fcdc16,social,"[-3.696277, 40.4158236]",2006,40.4158236,-3.696277,Tuenti Technologies,170.0,9000000.0,EUR,9000000.0
208,5cd5942a666d28a915fcdc60,mobile,"[-3.6883074, 40.4226918]",2007,40.4226918,-3.6883074,Tagmore Solutions,15.0,250000.0,EUR,250000.0
209,5cd5942a666d28a915fcd9c6,games_video,"[-3.6952896, 40.43094]",2007,40.43094,-3.6952896,eRepublik,30.0,200000.0,EUR,2750000.0
210,5cd5942a666d28a915fcdb76,social,"[-3.6830316, 40.4225487]",2008,40.4225487,-3.6830316,Busuu,25.0,4700000.0,USD,4700000.0
