,_id,category_code,city,country_code,founded_year,geopoint,latitude,longitude,name,number_of_employees,type,companies200,companies500,companies1000,companies2000,employees200,employees500,employees1000,employees2000
267,5cd453a1e74b56f50369c7ee,web,,CHN,2008,"{'type': 'Point', 'coordinates': [104.195397, 35.86166]}",35.86166,104.195397,CityIN,11,startup,1,1,1,1,11,11,11,11
268,5cd453a1e74b56f50369c7ef,software,Pleasanton,USA,2006,"{'type': 'Point', 'coordinates': [174.794107, -36.831639]}",-36.831639,174.794107,Litmos,3,startup,1,1,1,1,3,3,3,3
269,5cd453a1e74b56f50369c7f0,web,Bel Air,USA,2006,"{'type': 'Point', 'coordinates': [-118.443517, 34.126815]}",34.126815,-118.443517,JacketFlap,2,startup,1,1,1,1,2,2,2,2
270,5cd453a1e74b56f50369c7f1,games_video,Fairfield,USA,2007,"{'type': 'Point', 'coordinates': [-91.962789, 41.007625]}",41.007625,-91.962789,ScribeStorm,12,startup,1,1,1,1,12,12,12,12
271,5cd453a1e74b56f50369c7f2,software,,USA,2007,"{'type': 'Point', 'coordinates': [-114.143262, 45.494552]}",45.494552,-114.143262,Booklamp,6,startup,1,1,1,1,6,6,6,6
272,5cd453a1e74b56f50369c7f3,games_video,West Dundee,USA,2009,"{'type': 'Point', 'coordinates': [-88.288749, 42.091078]}",42.091078,-88.288749,Crootpad,2,startup,1,1,1,1,2,2,2,2
273,5cd453a1e74b56f50369c7f4,web,Los Angeles,USA,2006,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",34.043948,-118.468204,DailyStrength,14,startup,1,1,1,3,14,14,14,29
274,5cd453a1e74b56f50369c7f5,software,Foster City,USA,2007,"{'type': 'Point', 'coordinates': [-122.2709868, 37.5596277]}",37.5596277,-122.2709868,Zuora,250,large company,1,1,1,3,250,250,250,252
275,5cd453a1e74b56f50369c7f6,web,Los Angeles,USA,2007,"{'type': 'Point', 'coordinates': [-118.292618, 34.089679]}",34.089679,-118.292618,CrewedUp,8,startup,1,1,1,2,8,8,8,12
276,5cd453a1e74b56f50369c7f7,web,Mountain View,USA,2006,"{'type': 'Point', 'coordinates': [-122.077597, 37.391727]}",37.391727,-122.077597,Krillion,10,startup,2,2,4,7,15,15,20,48
277,5cd453a1e74b56f50369c7f8,web,London,GBR,2005,"{'type': 'Point', 'coordinates': [0.404618, 51.30077]}",51.30077,0.404618,Arclight Media Technology,13,startup,1,1,1,1,13,13,13,13
278,5cd453a1e74b56f50369c7f9,web,Temecula,USA,2005,"{'type': 'Point', 'coordinates': [-71.068003, 42.340653]}",42.340653,-71.068003,CitySquares,14,startup,1,1,1,5,14,14,14,79
279,5cd453a1e74b56f50369c7fa,software,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.427021, 37.804477]}",37.804477,-122.427021,Coordinatr,2,startup,1,1,1,9,2,2,2,72
280,5cd453a1e74b56f50369c7fb,web,,GBR,2008,"{'type': 'Point', 'coordinates': [-3.435973, 55.378051]}",55.378051,-3.435973,Wordki,2,startup,1,1,1,1,2,2,2,2
281,5cd453a1e74b56f50369c7fc,web,,USA,2007,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",37.09024,-95.712891,Ubuket,15,startup,5,5,5,5,35,35,35,35
282,5cd453a1e74b56f50369c7fd,web,Melbourne,AUS,2007,"{'type': 'Point', 'coordinates': [145.088205, -38.234925]}",-38.234925,145.088205,Stateless Systems,5,startup,1,1,1,1,5,5,5,5
283,5cd453a1e74b56f50369c7fe,web,Louisville,USA,2007,"{'type': 'Point', 'coordinates': [-85.5136366, 38.2798482]}",38.2798482,-85.5136366,MyTrade,2,startup,1,1,1,1,2,2,2,2
284,5cd453a1e74b56f50369c7ff,web,Arlington,USA,2008,"{'type': 'Point', 'coordinates': [-77.12016, 38.909812]}",38.909812,-77.12016,CreateDebate,3,startup,2,2,2,2,8,8,8,8
285,5cd453a1e74b56f50369c800,games_video,New Delhi,IND,2005,"{'type': 'Point', 'coordinates': [77.198911, 28.559421]}",28.559421,77.198911,Toufee,6,startup,1,1,1,1,6,6,6,6
286,5cd453a1e74b56f50369c801,web,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.4042586, 37.80391]}",37.80391,-122.4042586,ReadBurner,4,startup,3,4,10,37,12,16,56,408
287,5cd453a1e74b56f50369c802,web,Berlin,DEU,2007,"{'type': 'Point', 'coordinates': [13.345143, 52.525092]}",52.525092,13.345143,acomo,6,startup,1,1,1,1,6,6,6,6
288,5cd453a1e74b56f50369c803,web,Burlingame,USA,2006,"{'type': 'Point', 'coordinates': [-122.369676, 37.592584]}",37.592584,-122.369676,ScanCafe,350,large company,1,1,2,3,350,350,353,358
289,5cd453a1e74b56f50369c804,games_video,Sunnyvale,USA,2008,"{'type': 'Point', 'coordinates': [-122.0124404, 37.3793718]}",37.3793718,-122.0124404,Clipta,16,startup,1,1,6,8,16,16,57,93
290,5cd453a1e74b56f50369c805,games_video,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",37.775196,-122.419204,Viddyou,5,startup,14,17,22,41,91,1402,1489,1660
291,5cd453a1e74b56f50369c806,web,Boston,USA,2008,"{'type': 'Point', 'coordinates': [-71.13129, 42.322072]}",42.322072,-71.13129,InformedMD,2,startup,2,2,2,3,3,3,3,4
292,5cd453a1e74b56f50369c807,games_video,Palo Alto,USA,2007,"{'type': 'Point', 'coordinates': [-122.159928, 37.437328]}",37.437328,-122.159928,MyMiniLife,4,startup,5,5,17,25,30,30,90,137
293,5cd453a1e74b56f50369c808,web,Lexington,USA,2007,"{'type': 'Point', 'coordinates': [-71.199863, 42.427428]}",42.427428,-71.199863,My Complete Event,10,startup,1,1,2,2,10,10,15,15
294,5cd453a1e74b56f50369c809,web,Atherton,USA,2006,"{'type': 'Point', 'coordinates': [-122.195057, 37.46629]}",37.46629,-122.195057,DevHD,7,startup,1,1,1,4,7,7,7,27
295,5cd453a1e74b56f50369c80a,web,Redmond,USA,2007,"{'type': 'Point', 'coordinates': [-122.028899, 47.677988]}",47.677988,-122.028899,My IT Career,4,startup,1,1,1,1,4,4,4,4
296,5cd453a1e74b56f50369c80b,games_video,Palo Alto,USA,2007,"{'type': 'Point', 'coordinates': [-118.489681, 34.007967]}",34.007967,-118.489681,Mytopia,29,startup,3,3,7,9,37,37,66,146
297,5cd453a1e74b56f50369c80c,software,Oakton,USA,2007,"{'type': 'Point', 'coordinates': [-77.294526, 38.875724]}",38.875724,-77.294526,Infovark,3,startup,1,1,1,1,3,3,3,3
298,5cd453a1e74b56f50369c80d,web,Weinheim,DEU,2007,"{'type': 'Point', 'coordinates': [11.53283, 48.1128]}",48.1128,11.53283,YiGG,3,startup,1,1,1,1,3,3,3,3
299,5cd453a1e74b56f50369c80e,web,Berkeley,USA,2006,"{'type': 'Point', 'coordinates': [-122.256239, 37.892301]}",37.892301,-122.256239,RelevantMind,13,startup,1,1,1,2,13,13,13,16
300,5cd453a1e74b56f50369c80f,games_video,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.152998, 51.539778]}",51.539778,-0.152998,Pikum,15,startup,2,2,2,2,25,25,25,25
301,5cd453a1e74b56f50369c810,games_video,Pre st gervais,FRA,2007,"{'type': 'Point', 'coordinates': [2.402304, 48.887824]}",48.887824,2.402304,itbreaks,4,startup,1,1,1,1,4,4,4,4
302,5cd453a1e74b56f50369c811,web,Brooklyn,USA,2006,"{'type': 'Point', 'coordinates': [-74.0327971, 40.6378331]}",40.6378331,-74.0327971,Notches,1,startup,1,1,1,1,1,1,1,1
303,5cd453a1e74b56f50369c812,web,Murfreesboro,USA,2005,"{'type': 'Point', 'coordinates': [-86.478748, 35.836426]}",35.836426,-86.478748,BlogFlux,3,startup,1,1,1,1,3,3,3,3
304,5cd453a1e74b56f50369c813,web,Santa Monica,USA,2008,"{'type': 'Point', 'coordinates': [-118.495981, 34.01052]}",34.01052,-118.495981,Intent,6,startup,1,1,7,9,6,6,91,146
305,5cd453a1e74b56f50369c814,web,Scottsdale,USA,2007,"{'type': 'Point', 'coordinates': [-111.9269272, 33.5076738]}",33.5076738,-111.9269272,SeatNation,9,startup,2,2,3,3,59,59,60,60
306,5cd453a1e74b56f50369c815,web,Boston,USA,2007,"{'type': 'Point', 'coordinates': [-71.13129, 42.322072]}",42.322072,-71.13129,TOKiBiz,1,startup,2,2,2,3,3,3,3,4
307,5cd453a1e74b56f50369c816,games_video,Saint John,CAN,2007,"{'type': 'Point', 'coordinates': [-66.061181, 45.271401]}",45.271401,-66.061181,YourTeamOnline,2,startup,1,1,1,1,2,2,2,2
308,5cd453a1e74b56f50369c817,web,Bangalore,IND,2008,"{'type': 'Point', 'coordinates': [77.578768, 13.033353]}",13.033353,77.578768,BuyerRaja,20,startup,1,1,1,1,20,20,20,20
309,5cd453a1e74b56f50369c818,web,,USA,2007,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",37.09024,-95.712891,MindBites,15,startup,5,5,5,5,35,35,35,35
310,5cd453a1e74b56f50369c819,games_video,,USA,2008,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}",37.269175,-119.306607,Episodic,6,startup,6,6,6,6,40,40,40,40
311,5cd453a1e74b56f50369c81a,web,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.0934254, 51.5141566]}",51.5141566,-0.0934254,Zemanta,30,startup,1,2,5,15,30,33,97,172
312,5cd453a1e74b56f50369c81b,web,New York,USA,2007,"{'type': 'Point', 'coordinates': [-73.9939213, 40.7387945]}",40.7387945,-73.9939213,Zemanta,30,startup,3,8,19,51,65,99,264,696
313,5cd453a1e74b56f50369c81c,web,Ljubljana,SVN,2007,"{'type': 'Point', 'coordinates': [14.4972218, 46.0607926]}",46.0607926,14.4972218,Zemanta,30,startup,1,1,1,1,30,30,30,30
314,5cd453a1e74b56f50369c81d,web,,USA,2007,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}",37.269175,-119.306607,Pressflip,3,startup,6,6,6,6,40,40,40,40
315,5cd453a1e74b56f50369c81e,web,"Edinburgh, Scotland",GBR,2006,"{'type': 'Point', 'coordinates': [-3.201328, 55.945399]}",55.945399,-3.201328,Get the Point,2,startup,1,1,1,1,2,2,2,2
316,5cd453a1e74b56f50369c81f,web,Oslo,NOR,2008,"{'type': 'Point', 'coordinates': [10.738741, 59.91382]}",59.91382,10.738741,Kalibera,2,startup,2,2,2,2,8,8,8,8
317,5cd453a1e74b56f50369c820,web,New York City,USA,2008,"{'type': 'Point', 'coordinates': [-73.992706, 40.755409]}",40.755409,-73.992706,Wakozi,5,startup,1,12,23,53,5,118,212,632
318,5cd453a1e74b56f50369c821,web,,LVA,2007,"{'type': 'Point', 'coordinates': [24.603189, 56.879635]}",56.879635,24.603189,Fresho,11,startup,1,1,1,1,11,11,11,11
319,5cd453a1e74b56f50369c822,software,San Mateo,USA,2006,"{'type': 'Point', 'coordinates': [-122.301385, 37.5583]}",37.5583,-122.301385,Marketo,260,large company,1,1,3,8,260,260,298,365
320,5cd453a1e74b56f50369c823,web,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.0808503, 51.5235368]}",51.5235368,-0.0808503,HelloTxt,2,startup,1,3,4,10,2,14,18,134
321,5cd453a1e74b56f50369c824,games_video,Caldwell,USA,2007,"{'type': 'Point', 'coordinates': [-74.276451, 40.84014]}",40.84014,-74.276451,HungryFlix,4,startup,1,1,1,1,4,4,4,4
322,5cd453a1e74b56f50369c825,games_video,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",37.775196,-122.419204,stickychicken,2,startup,14,17,22,41,91,1402,1489,1660
323,5cd453a1e74b56f50369c826,web,Palo Alto,USA,2008,"{'type': 'Point', 'coordinates': [-122.155678, 37.446382]}",37.446382,-122.155678,Noovo,8,startup,1,7,18,24,8,29,87,127
324,5cd453a1e74b56f50369c827,games_video,New York,USA,2005,"{'type': 'Point', 'coordinates': [-73.9930489, 40.73993]}",40.73993,-73.9930489,Cellufun,30,startup,5,9,21,61,93,109,309,836
325,5cd453a1e74b56f50369c828,games_video,Sherman Oaks,USA,2008,"{'type': 'Point', 'coordinates': [-118.422495, 34.153588]}",34.153588,-118.422495,AudioMicro,10,startup,1,1,1,1,10,10,10,10
326,5cd453a1e74b56f50369c829,software,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-100.076888, 31.169036]}",31.169036,-100.076888,Woopra,12,startup,1,1,1,1,12,12,12,12
327,5cd453a1e74b56f50369c82a,software,Monza (MI),ITA,2007,"{'type': 'Point', 'coordinates': [9.285378, 45.587212]}",45.587212,9.285378,KeyVision,14,startup,1,1,1,1,14,14,14,14
328,5cd453a1e74b56f50369c82b,web,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.053981, 51.528817]}",51.528817,-0.053981,School of Everything,8,startup,1,1,1,4,8,8,8,22
329,5cd453a1e74b56f50369c82c,web,Milan,ITA,2006,"{'type': 'Point', 'coordinates': [9.203316, 45.461552]}",45.461552,9.203316,Xteque,2,startup,1,1,2,4,2,2,10,50
330,5cd453a1e74b56f50369c82d,games_video,Munich,DEU,2007,"{'type': 'Point', 'coordinates': [11.558864, 48.122346]}",48.122346,11.558864,Zankapfel,2,startup,1,1,1,2,2,2,2,19
331,5cd453a1e74b56f50369c82e,web,,USA,2007,"{'type': 'Point', 'coordinates': [-75.386462, 39.145022]}",39.145022,-75.386462,Naubo,5,startup,1,1,1,1,5,5,5,5
332,5cd453a1e74b56f50369c82f,web,Newton,USA,2005,"{'type': 'Point', 'coordinates': [-71.20848, 42.314007]}",42.314007,-71.20848,TheNextBigWriter,3,startup,1,1,1,1,3,3,3,3
333,5cd453a1e74b56f50369c830,web,Atlanta,USA,2005,"{'type': 'Point', 'coordinates': [-84.3884, 33.7486]}",33.7486,-84.3884,Kudzu,50,startup,1,1,4,4,50,50,107,107
334,5cd453a1e74b56f50369c831,web,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",51.5001524,-0.1262362,Kublax,10,startup,10,10,10,16,35,35,35,77
335,5cd453a1e74b56f50369c832,web,Palo Alto,USA,2008,"{'type': 'Point', 'coordinates': [-122.164925, 37.446662]}",37.446662,-122.164925,Weardrobe,2,startup,1,9,14,30,2,47,70,152
336,5cd453a1e74b56f50369c833,web,Palo Alto,USA,2006,"{'type': 'Point', 'coordinates': [-122.160671, 37.445326]}",37.445326,-122.160671,Netcipia,3,startup,3,14,21,28,12,70,110,142
337,5cd453a1e74b56f50369c834,web,Broomfield,USA,2007,"{'type': 'Point', 'coordinates': [-105.1492, 39.892612]}",39.892612,-105.1492,MaybeMike,1,startup,1,1,1,1,1,1,1,1
338,5cd453a1e74b56f50369c835,software,Rochester,USA,2006,"{'type': 'Point', 'coordinates': [-77.663171, 43.073968]}",43.073968,-77.663171,dotSyntax,7,startup,1,1,1,1,7,7,7,7
339,5cd453a1e74b56f50369c836,web,Chicago,USA,2007,"{'type': 'Point', 'coordinates': [-87.624333, 41.879535]}",41.879535,-87.624333,"One Day, One Job",1,startup,3,4,6,12,31,37,77,123
340,5cd453a1e74b56f50369c837,web,"Washington, DC",USA,2007,"{'type': 'Point', 'coordinates': [-77.043194, 38.901279]}",38.901279,-77.043194,Intridea,37,startup,1,1,2,4,37,37,39,45
341,5cd453a1e74b56f50369c838,web,Mill Valley,USA,2005,"{'type': 'Point', 'coordinates': [-122.542491, 37.904468]}",37.904468,-122.542491,83 Degrees,3,startup,2,3,3,3,3,3,3,3
342,5cd453a1e74b56f50369c839,web,Toms River,USA,2008,"{'type': 'Point', 'coordinates': [-74.125176, 39.949301]}",39.949301,-74.125176,GamerNook,3,startup,1,1,1,1,3,3,3,3
343,5cd453a1e74b56f50369c83a,web,Helsinki,FIN,2006,"{'type': 'Point', 'coordinates': [24.9457414, 60.1642238]}",60.1642238,24.9457414,TripSay,6,startup,1,2,2,5,6,12,12,50
344,5cd453a1e74b56f50369c83b,web,Mid Levels,HKG,2006,"{'type': 'Point', 'coordinates': [114.150956, 22.2806]}",22.2806,114.150956,Misohoni,4,startup,1,1,1,1,4,4,4,4
345,5cd453a1e74b56f50369c83c,games_video,Vancouver,CAN,2007,"{'type': 'Point', 'coordinates': [-123.108456, 49.282249]}",49.282249,-123.108456,Vivity Labs,10,startup,2,4,6,9,55,65,76,459
346,5cd453a1e74b56f50369c83d,software,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}",51.500152,-0.126236,Open Source Living,1,startup,10,10,10,16,35,35,35,77
347,5cd453a1e74b56f50369c83e,software,Las Vegas,USA,2008,"{'type': 'Point', 'coordinates': [-115.154816, 36.136552]}",36.136552,-115.154816,FinFolio,3,startup,1,1,1,1,3,3,3,3
348,5cd453a1e74b56f50369c83f,web,San Francisco,USA,2005,"{'type': 'Point', 'coordinates': [-122.442592, 37.800209]}",37.800209,-122.442592,Boxbe,3,startup,1,3,3,10,3,17,17,81
349,5cd453a1e74b56f50369c840,web,,USA,2008,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}",37.269175,-119.306607,Twubble,1,startup,6,6,6,6,40,40,40,40
350,5cd453a1e74b56f50369c841,software,,GBR,2006,"{'type': 'Point', 'coordinates': [-0.56253, 51.762918]}",51.762918,-0.56253,Zogix,2,startup,1,1,1,1,2,2,2,2
351,5cd453a1e74b56f50369c842,web,Isleworth,GBR,2007,"{'type': 'Point', 'coordinates': [-0.3387433, 51.4751999]}",51.4751999,-0.3387433,Nsyght,4,startup,1,1,1,1,4,4,4,4
352,5cd453a1e74b56f50369c843,software,San Diego,USA,2008,"{'type': 'Point', 'coordinates': [-118.36543, 34.063441]}",34.063441,-118.36543,FragMob,12,startup,1,1,1,5,12,12,12,40
353,5cd453a1e74b56f50369c844,web,"Farnborough, Hants",GBR,2006,"{'type': 'Point', 'coordinates': [-0.744466, 51.287062]}",51.287062,-0.744466,trymehere,3,startup,1,1,1,1,3,3,3,3
354,5cd453a1e74b56f50369c845,software,Cambridge,GBR,2005,"{'type': 'Point', 'coordinates': [0.130588, 52.197471]}",52.197471,0.130588,Moviestorm,10,startup,1,1,3,3,10,10,15,15
355,5cd453a1e74b56f50369c846,web,Ann Arbor,USA,2008,"{'type': 'Point', 'coordinates': [-83.731129, 42.282255]}",42.282255,-83.731129,skoogO,1,startup,1,1,3,3,1,1,34,34
356,5cd453a1e74b56f50369c847,software,Ottawa,CAN,2007,"{'type': 'Point', 'coordinates': [-75.834151, 45.352255]}",45.352255,-75.834151,Protecode,20,startup,1,1,1,1,20,20,20,20
357,5cd453a1e74b56f50369c848,web,Rennes,FRA,2008,"{'type': 'Point', 'coordinates': [-1.6629087, 48.1128512]}",48.1128512,-1.6629087,Jobingenieur,2,startup,1,1,1,1,2,2,2,2
358,5cd453a1e74b56f50369c849,web,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.457454, 37.79851]}",37.79851,-122.457454,Cutcaster,8,startup,1,1,1,5,8,8,8,33
359,5cd453a1e74b56f50369c84a,web,Lueneburg,DEU,2005,"{'type': 'Point', 'coordinates': [10.403998, 53.23171]}",53.23171,10.403998,HowtoForge,4,startup,1,1,1,1,4,4,4,4
360,5cd453a1e74b56f50369c84b,software,istanbul,TUR,2007,"{'type': 'Point', 'coordinates': [28.977046, 41.06052]}",41.06052,28.977046,KIVISOFT,6,startup,1,1,1,2,6,6,6,15
361,5cd453a1e74b56f50369c84c,web,Chicago,USA,2005,"{'type': 'Point', 'coordinates': [-87.711114, 41.925823]}",41.925823,-87.711114,The Beer Mapping Project,2,startup,1,1,1,1,2,2,2,2
362,5cd453a1e74b56f50369c84d,web,Stockholm,SWE,2005,"{'type': 'Point', 'coordinates': [18.0670108, 59.3578896]}",59.3578896,18.0670108,alaTest,50,startup,1,1,1,1,50,50,50,50
363,5cd453a1e74b56f50369c84e,web,New York,USA,2005,"{'type': 'Point', 'coordinates': [-74.0057125, 40.727425]}",40.727425,-74.0057125,alaTest,50,startup,4,4,6,28,154,154,207,467
364,5cd453a1e74b56f50369c84f,web,Berlin,DEU,2005,"{'type': 'Point', 'coordinates': [13.3900596, 52.5092995]}",52.5092995,13.3900596,alaTest,50,startup,1,1,1,3,50,50,50,108
365,5cd453a1e74b56f50369c850,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",37.775196,-122.419204,Compfight,5,startup,14,17,22,41,91,1402,1489,1660
366,5cd453a1e74b56f50369c851,web,Durham,USA,2006,"{'type': 'Point', 'coordinates': [-78.922055, 36.009825]}",36.009825,-78.922055,Campus Destinations,35,startup,2,3,3,3,38,41,41,41
367,5cd453a1e74b56f50369c852,games_video,,IND,2007,"{'type': 'Point', 'coordinates': [78.96288, 20.593684]}",20.593684,78.96288,Myplaylist,1,startup,1,1,1,1,1,1,1,1
368,5cd453a1e74b56f50369c853,software,Las Vegas,USA,2007,"{'type': 'Point', 'coordinates': [-115.242203, 36.180757]}",36.180757,-115.242203,HRSnap! Corporation,20,startup,2,2,2,2,24,24,24,24
369,5cd453a1e74b56f50369c854,web,Brooklyn,USA,2008,"{'type': 'Point', 'coordinates': [-73.980306, 40.66509]}",40.66509,-73.980306,Mad Mimi,35,startup,1,1,1,1,35,35,35,35
370,5cd453a1e74b56f50369c855,games_video,,ISR,2007,"{'type': 'Point', 'coordinates': [34.851612, 31.046051]}",31.046051,34.851612,imcandy,4,startup,2,2,2,2,5,5,5,5
371,5cd453a1e74b56f50369c856,web,Sarasota,USA,2007,"{'type': 'Point', 'coordinates': [-82.527888, 27.338536]}",27.338536,-82.527888,MyWellnessSpace,6,startup,1,1,1,1,6,6,6,6
372,5cd453a1e74b56f50369c857,games_video,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.42087, 37.756922]}",37.756922,-122.42087,Sutros,3,startup,1,4,6,13,3,12,35,101
373,5cd453a1e74b56f50369c858,web,Magnolia,USA,2007,"{'type': 'Point', 'coordinates': [-75.034829, 39.854388]}",39.854388,-75.034829,Pixifi,1,startup,1,1,1,1,1,1,1,1
374,5cd453a1e74b56f50369c859,games_video,Santa Monica,USA,2006,"{'type': 'Point', 'coordinates': [-118.489681, 34.007967]}",34.007967,-118.489681,PluggedIn,0,startup,3,3,7,9,37,37,66,146
375,5cd453a1e74b56f50369c85a,games_video,Boulder,USA,2005,"{'type': 'Point', 'coordinates': [-105.253601, 40.016582]}",40.016582,-105.253601,Medioh!,15,startup,1,1,2,4,15,15,65,67
376,5cd453a1e74b56f50369c85b,games_video,Wilmington,USA,2006,"{'type': 'Point', 'coordinates': [-75.485407, 39.786948]}",39.786948,-75.485407,Podbean LLC,10,startup,1,1,1,1,10,10,10,10
377,5cd453a1e74b56f50369c85c,web,Brooklyn,USA,2006,"{'type': 'Point', 'coordinates': [-73.98641, 40.586041]}",40.586041,-73.98641,SaneBull,4,startup,1,1,1,1,4,4,4,4
378,5cd453a1e74b56f50369c85d,web,Montreal,CAN,2006,"{'type': 'Point', 'coordinates': [-73.639076, 45.545447]}",45.545447,-73.639076,MediaScrape,6,startup,2,2,2,2,10,10,10,10
379,5cd453a1e74b56f50369c85e,web,Chicago,USA,2008,"{'type': 'Point', 'coordinates': [-78.922055, 36.009825]}",36.009825,-78.922055,Beer Universe,3,startup,2,3,3,3,38,41,41,41
380,5cd453a1e74b56f50369c85f,web,Seattle,USA,2007,"{'type': 'Point', 'coordinates': [-122.3370801, 47.6171788]}",47.6171788,-122.3370801,TeachStreet,8,startup,1,3,11,27,8,16,82,306
381,5cd453a1e74b56f50369c860,web,Enschede,NLD,2006,"{'type': 'Point', 'coordinates': [6.900318, 52.227998]}",52.227998,6.900318,Implicit Link,2,startup,1,1,1,1,2,2,2,2
382,5cd453a1e74b56f50369c861,web,Hamburg,DEU,2007,"{'type': 'Point', 'coordinates': [9.983828, 53.595054]}",53.595054,9.983828,Couch Tycoon,3,startup,1,1,1,1,3,3,3,3
383,5cd453a1e74b56f50369c862,web,Stockholm,SWE,2007,"{'type': 'Point', 'coordinates': [18.050035, 59.336969]}",59.336969,18.050035,Royalquiz,6,startup,1,1,5,5,6,6,33,33
384,5cd453a1e74b56f50369c863,web,Toronto,CAN,2006,"{'type': 'Point', 'coordinates': [-79.380702, 43.639922]}",43.639922,-79.380702,ChickAdvisor,3,startup,1,1,1,6,3,3,3,71
385,5cd453a1e74b56f50369c864,web,Rancho Cordova,USA,2008,"{'type': 'Point', 'coordinates': [-121.262316, 38.589948]}",38.589948,-121.262316,Imagine Whatever,3,startup,1,1,1,1,3,3,3,3
386,5cd453a1e74b56f50369c865,web,Plant City,USA,2008,"{'type': 'Point', 'coordinates': [-82.391633, 28.554855]}",28.554855,-82.391633,Sideline Report,5,startup,1,1,1,1,5,5,5,5
387,5cd453a1e74b56f50369c866,web,Boston,USA,2007,"{'type': 'Point', 'coordinates': [-71.058096, 42.354023]}",42.354023,-71.058096,FlipKey,10,startup,1,3,6,8,10,45,91,125
388,5cd453a1e74b56f50369c867,software,Eagle,USA,2006,"{'type': 'Point', 'coordinates': [-116.3908, 43.6124]}",43.6124,-116.3908,Tsheets,18,startup,1,1,1,1,18,18,18,18
389,5cd453a1e74b56f50369c868,web,Auckland,NZL,2008,"{'type': 'Point', 'coordinates': [174.72663, -36.879454]}",-36.879454,174.72663,WotsCool,1,startup,1,1,1,1,1,1,1,1
390,5cd453a1e74b56f50369c869,games_video,Palo Alto,USA,2007,"{'type': 'Point', 'coordinates': [-122.151198, 37.44296]}",37.44296,-122.151198,Omnivents,5,startup,2,4,18,25,10,17,92,137
391,5cd453a1e74b56f50369c86a,web,,USA,2007,"{'type': 'Point', 'coordinates': [-78.902617, 35.914702]}",35.914702,-78.902617,PrepChamps,10,startup,1,2,2,2,10,40,40,40
392,5cd453a1e74b56f50369c86b,games_video,Sunnyvale,USA,2007,"{'type': 'Point', 'coordinates': [-122.030476, 37.35351]}",37.35351,-122.030476,FeedFlix,2,startup,1,1,2,5,2,2,12,14
393,5cd453a1e74b56f50369c86c,web,Bellevue,USA,2007,"{'type': 'Point', 'coordinates': [-122.19292, 47.584224]}",47.584224,-122.19292,PurpleTrail,35,startup,1,1,1,1,35,35,35,35
394,5cd453a1e74b56f50369c86d,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.415813, 37.748676]}",37.748676,-122.415813,Aardvark,30,startup,1,1,2,8,30,30,33,68
395,5cd453a1e74b56f50369c86e,web,Quebec city,CAN,2007,"{'type': 'Point', 'coordinates': [-71.249495, 46.787474]}",46.787474,-71.249495,RateBuilding,2,startup,1,1,1,1,2,2,2,2
396,5cd453a1e74b56f50369c86f,games_video,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.4013624, 37.7893215]}",37.7893215,-122.4013624,Serious Business,22,startup,4,18,35,69,57,224,387,2071
397,5cd453a1e74b56f50369c870,software,Highland Park,USA,2006,"{'type': 'Point', 'coordinates': [-74.42896, 40.493685]}",40.493685,-74.42896,Wordie,1,startup,1,1,1,2,1,1,1,4
398,5cd453a1e74b56f50369c871,games_video,Surry Hills,AUS,2006,"{'type': 'Point', 'coordinates': [151.209351, -33.88106]}",-33.88106,151.209351,SuperVirals,5,startup,1,2,2,8,5,38,38,97
399,5cd453a1e74b56f50369c872,web,Los Angeles,USA,2006,"{'type': 'Point', 'coordinates': [-118.445257, 34.0634]}",34.0634,-118.445257,FreedomSpeaks,2,startup,1,1,1,4,2,2,2,35
400,5cd453a1e74b56f50369c873,games_video,Corby,GBR,2008,"{'type': 'Point', 'coordinates': [-0.698361, 52.472029]}",52.472029,-0.698361,twit+,1,startup,3,3,3,3,3,3,3,3
